RowNumber,CustomerId,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
3244,15716781,815,24,7,171922.72,1,0,1,178028.96,0
3245,15646936,631,32,2,146810.99,2,1,1,180990.29,0
3246,15768151,514,45,3,109032.23,1,0,1,155407.21,1
3247,15579212,638,57,6,0,1,1,0,33676.48,1
3248,15721835,791,25,7,0,1,1,0,89666.28,0
3249,15800515,516,35,5,128653.59,1,1,0,127558.26,0
3250,15591279,734,37,3,80387.81,1,0,1,77272.62,0
3251,15587419,611,58,8,0,2,0,1,107665.68,1
3252,15750335,850,43,0,108508.82,3,1,0,184044.8,1
3253,15699619,641,31,10,155978.17,1,1,0,91510.71,0
3254,15606472,585,38,5,0,1,1,1,87363.56,0
3255,15778368,552,50,4,121175.56,1,1,0,117505.07,1
3256,15671387,507,29,4,89349.47,2,0,0,180626.68,0
3257,15573926,735,38,7,86131.71,2,0,0,93478.96,0
3258,15709183,707,58,3,102346.86,1,1,1,114672.64,0
3259,15577514,698,36,7,121263.62,1,1,1,13387.88,0
3260,15778830,841,31,2,0,2,1,0,173240.52,0
3261,15768072,688,33,2,0,1,0,0,27557.18,1
3262,15768293,614,51,3,0,2,1,1,5552.37,0
3263,15654456,511,48,6,149726.08,1,0,0,88307.87,1
3264,15807525,447,43,2,0,2,1,0,33879.26,1
3265,15574372,738,35,5,161274.05,2,1,0,181429.87,0
3266,15671249,422,33,2,0,2,1,0,102655.31,0
3267,15779744,537,30,1,103138.17,1,1,1,96555.42,0
3268,15624755,707,40,3,109628.44,1,1,0,189366.03,0
3269,15611430,690,54,5,0,1,1,0,12847.61,1
3270,15774744,664,33,7,97286.16,2,1,0,143433.33,0
3271,15629885,850,33,7,118004.26,1,1,0,183983.82,0
3272,15708791,584,32,9,85534.83,1,0,0,169137.24,0
3273,15793890,728,59,4,0,1,1,1,163365.85,1
3274,15646091,560,43,4,95140.44,2,1,0,123181.44,1
3275,15596984,629,31,6,0,1,1,1,16447.6,1
3276,15800215,658,25,3,0,2,0,1,173948.4,0
3277,15577806,794,54,1,75900.84,1,1,1,192154.66,0
3278,15749381,790,41,2,126619.27,1,1,0,198224.38,0
3279,15683758,640,44,7,111833.47,1,1,0,67202.74,0
3280,15670615,652,37,7,0,2,1,0,68789.93,0
3281,15715622,583,57,3,238387.56,1,0,1,147964.99,1
3282,15707634,775,32,2,108698.96,2,1,1,161069.73,0
3283,15806901,584,39,2,112687.69,1,1,1,127749.61,0
3284,15775335,635,48,4,81556.89,2,1,0,191914.37,0
3285,15724150,814,48,9,136596.85,1,1,1,185791.9,0
3286,15627220,735,43,9,98807.45,1,0,0,184570.04,1
3287,15672330,678,31,1,0,2,0,1,130446.65,0
3288,15668521,693,37,1,0,2,1,1,82867.55,0
3289,15807837,640,30,6,107499.7,1,1,1,187632.22,0
3290,15592570,773,23,8,0,2,1,0,56759.79,0
3291,15748589,736,30,9,0,2,1,0,34180.33,0
3292,15635893,693,28,8,0,2,1,1,158545.25,0
3293,15757632,496,41,1,176024.05,2,1,0,182337.98,0
3294,15691863,751,39,3,0,2,1,1,84175.34,0
3295,15706071,528,39,0,127631.62,1,0,1,22197.8,1
3296,15654296,754,19,9,0,1,1,0,189641.11,0
3297,15755018,568,26,10,109819.16,2,1,0,154491.39,0
3298,15594041,592,41,2,138734.94,1,1,0,90020.74,0
3299,15670587,558,25,10,111363.1,2,1,0,197264.35,0
3300,15724527,825,34,9,0,2,1,1,31933.06,0
3301,15801904,677,28,0,143988,2,1,0,8755.69,1
3302,15658195,653,34,5,118838.75,1,1,1,52820.13,0
3303,15630113,593,35,4,161637.75,1,1,1,20008.46,0
3304,15784320,632,44,3,133793.89,1,1,1,34607.14,1
3305,15676513,601,35,8,71553.83,1,1,0,177384.45,0
3306,15574072,786,62,8,0,1,1,1,165702.64,0
3307,15633854,654,40,3,0,2,1,0,167889.1,0
3308,15618566,572,38,7,0,2,1,1,133122.62,0
3309,15733014,813,62,10,64667.95,2,0,1,140454.14,0
3310,15753343,523,28,2,121164.11,1,1,1,59938.81,0
3311,15746076,506,50,3,0,2,1,0,12016.79,0
3312,15608226,513,72,3,98903.06,1,1,1,81251.24,0
3313,15605684,664,31,7,104158.84,1,1,0,134169.85,0
3314,15638988,684,54,6,0,2,1,1,94888.6,0
3315,15628767,608,63,3,139529.93,2,1,1,175696.16,1
3316,15737977,527,25,6,0,2,0,1,96758.58,0
3317,15758116,666,53,5,64646.7,1,1,0,128019.48,1
3318,15575119,779,71,3,0,2,1,1,146895.36,1
3319,15625126,629,40,6,0,2,1,1,139356.3,0
3320,15567114,430,35,1,118894.22,1,0,0,2923.61,0
3321,15672242,712,24,2,0,1,0,1,121232.51,0
3322,15681327,682,30,9,0,2,1,1,2053.42,0
3323,15802585,634,41,8,68213.99,1,1,1,6382.46,0
3324,15740630,487,31,1,0,2,1,0,158750.13,0
3325,15815420,808,47,8,139196,1,0,1,74028.36,0
3326,15711468,527,32,7,0,2,1,1,44099.75,0
3327,15799626,637,50,4,126345.55,1,0,1,17323,1
3328,15659325,802,40,5,0,2,1,1,175043.69,0
3329,15651352,529,38,2,0,1,1,0,146388.85,1
3330,15684925,850,43,3,0,2,0,0,2465.8,0
3331,15657439,738,18,4,0,2,1,1,47799.15,0
3332,15574122,817,34,5,129278.43,1,0,0,165562.84,0
3333,15720508,735,31,3,119558.35,1,0,0,72927.68,0
3334,15599078,619,41,5,92467.58,1,1,0,38270.47,0
3335,15702300,671,27,5,0,2,0,0,120893.07,0
3336,15660735,581,31,6,0,2,1,0,188377.21,0
3337,15671390,690,36,10,0,2,1,0,55902.93,0
3338,15647385,579,56,4,99340.83,1,0,0,4523.74,1
3339,15739223,688,24,3,0,2,1,1,102195.16,0
3340,15631305,599,28,4,126833.79,2,1,0,60843.09,1
3341,15809263,729,29,5,109676.52,1,1,1,25548.47,0
3342,15640866,718,29,3,0,1,0,1,134462.29,0
3343,15775663,712,53,6,134729.99,2,1,1,132702.64,0
3344,15631800,474,37,3,98431.37,1,0,0,75698.44,0
3345,15654292,565,33,8,130368.31,2,1,0,105642.43,0
3346,15648320,658,31,7,123974.96,1,1,0,102153.75,0
3347,15726747,714,63,4,138082.16,1,0,1,166677.54,0
3348,15694510,725,45,1,129855.32,1,0,0,24218.65,0
3349,15572291,825,40,6,132308.22,1,0,0,117122.5,0
3350,15603465,665,45,5,155447.65,2,1,0,51871.95,1
3351,15685628,670,35,2,124268.64,2,0,1,84321.03,0
3352,15792729,474,34,9,176311.36,1,1,0,160213.27,0
3353,15767414,591,40,2,99886.42,2,1,1,88695.19,0
3354,15568044,508,31,7,0,2,1,1,6123.15,0
3355,15751333,695,36,2,0,2,0,1,167749.54,0
3356,15623062,660,24,5,85089.3,1,1,1,71638,0
3357,15713621,687,41,10,134318.21,2,1,1,198064.52,0
3358,15670668,658,29,5,75395.53,2,0,1,54914.92,0
3359,15750638,705,33,5,116765.7,1,0,0,190659.17,1
3360,15747878,739,60,4,0,1,1,1,51637.67,0
3361,15726796,844,38,7,111501.66,1,1,1,119333.38,0
3362,15754952,602,48,7,76595.08,2,0,0,127095.14,0
3363,15652192,759,33,9,160541.36,2,0,0,93541.14,0
3364,15681924,747,38,2,129728.6,1,1,0,89289.54,0
3365,15763544,673,47,1,0,2,0,0,108762.16,0
3366,15764431,671,34,5,130929.02,4,1,1,28238.25,1
3367,15684010,640,74,2,116800.25,1,1,1,34130.43,0
3368,15648881,581,40,0,101016.53,1,0,1,7926.35,1
3369,15733303,630,67,5,0,2,1,1,27330.27,0
3370,15643294,703,33,8,190566.65,1,1,1,79997.14,0
3371,15749905,698,47,6,0,1,1,0,50213.81,1
3372,15625175,742,43,6,97067.69,1,0,1,60920.03,1
3373,15643967,652,37,4,92208.54,1,0,1,197699.8,1
3374,15578251,644,37,2,186347.97,2,1,0,92809.73,0
3375,15772573,735,55,2,103176.62,1,0,1,163516.16,0
3376,15733234,777,58,4,0,1,1,1,62449.07,1
3377,15721582,644,40,4,77270.08,2,1,1,115800.1,1
3378,15628219,665,37,3,111911.63,1,1,1,110359.68,1
3379,15571302,529,72,5,94216.05,1,1,1,78695.68,0
3380,15637178,803,45,7,0,2,1,1,128378.04,0
3381,15601184,604,26,3,0,2,1,0,155248.62,0
3382,15629511,738,49,6,106770.82,1,1,0,123499.27,0
3383,15570629,655,72,5,138089.97,2,1,1,99920.41,0
3384,15665766,698,39,9,133191.19,2,0,1,53289.49,0
3385,15693732,775,66,9,0,2,1,1,67622.34,0
3386,15765982,735,41,7,74135.85,1,1,1,11783.1,1
3387,15582016,766,41,6,99208.46,2,1,0,62402.38,0
3388,15798024,537,84,8,92242.34,1,1,1,186235.98,0
3389,15588622,599,25,7,108380.72,1,1,1,79005.95,0
3390,15724863,420,55,4,91893.32,1,1,0,144870.28,1
3391,15618213,674,32,7,85757.93,1,1,1,95481,0
3392,15780411,570,46,3,0,2,0,0,820.46,0
3393,15725429,623,33,8,96759.42,1,1,1,174777.98,0
3394,15600626,710,30,6,0,2,1,1,8991.17,0
3395,15668460,466,29,6,0,2,1,1,2797.27,0
3396,15576263,759,22,5,0,1,1,0,22303.17,0
3397,15720354,581,71,4,0,2,1,1,197562.08,0
3398,15691624,820,33,2,132150.26,2,1,0,23067.97,0
3399,15793196,759,41,9,0,2,0,1,190294.12,0
3400,15633352,628,31,6,175443.75,1,1,0,113167.17,1
3401,15750874,676,31,3,78990.15,1,1,1,124777.14,0
3402,15588923,591,33,4,113743.37,1,1,0,124625.08,0
3403,15715745,690,26,5,157624.84,1,1,1,49599.27,0
3404,15611800,624,62,7,125163.62,2,1,1,151411.5,0
3405,15576928,573,23,2,0,1,1,0,122964.18,0
3406,15793693,694,60,9,0,1,1,1,57088.97,0
3407,15581252,632,29,7,80922.75,1,1,0,7820.78,0
3408,15797760,632,40,3,193354.86,2,1,0,149188.41,0
3409,15790564,832,40,9,107648.94,2,1,1,134638.97,0
3410,15593736,598,46,7,131769.04,1,0,0,184980.23,1
3411,15595937,430,36,1,138992.48,2,0,0,122373.42,0
3412,15815628,711,37,8,113899.92,1,0,0,80215.2,0
3413,15782802,582,26,6,114450.32,1,1,1,14081.64,0
3414,15627412,605,39,3,0,2,1,0,199390.45,0
3415,15734609,657,37,2,0,2,1,1,7667.48,0
3416,15710689,578,40,6,63609.92,1,0,0,74965.61,1
3417,15565806,532,38,9,0,2,0,0,30583.95,0
3418,15815530,612,42,10,75497.51,1,0,0,149682.78,0
3419,15632272,792,42,2,0,2,1,0,92664.09,0
3420,15684103,674,26,10,0,2,1,1,138423.1,0
3421,15654519,680,31,1,0,2,1,1,3148.2,0
3422,15767722,593,39,0,117704.73,1,1,0,197933.5,0
3423,15654346,679,35,1,130463.55,2,1,1,37341.17,0
3424,15660147,493,32,8,46161.18,1,1,1,79577.4,0
3425,15814998,688,42,5,0,2,0,0,197602.29,0
3426,15802207,769,43,4,110182.54,2,1,1,87537.32,0
3427,15658668,581,49,10,0,2,0,0,41623.59,0
3428,15715079,465,41,9,117221.15,1,1,0,168280.95,0
3429,15570360,641,35,4,0,2,0,0,125986.18,0
3430,15674678,731,43,9,79120.27,1,0,0,548.52,1
3431,15780925,625,37,1,177069.24,2,1,1,96088.54,0
3432,15688193,468,36,3,61636.97,1,0,0,107787.42,0
3433,15778219,790,26,5,0,1,1,0,20510.79,0
3434,15696514,587,37,6,104414.03,1,1,0,192026.02,0
3435,15712303,692,66,4,159732.02,1,1,1,118188.15,0
3436,15719090,676,34,4,89437.03,1,1,1,189540.95,0
3437,15735632,571,41,8,0,1,1,1,63736.17,0
3438,15619436,700,32,3,0,1,0,0,95740.37,0
3439,15722404,445,30,3,0,2,1,1,127939.19,0
3440,15662063,746,36,7,142400.77,1,1,1,193438.69,0
3441,15745605,722,47,2,88011.4,1,1,1,90655.94,1
3442,15636658,596,36,2,0,2,1,1,12067.39,0
3443,15784130,850,30,8,154870.28,1,1,1,54191.38,0
3444,15606755,597,46,4,0,2,1,0,58667.16,1
3445,15801699,436,43,5,0,2,1,1,35687.43,0
3446,15784097,660,28,1,118402.25,2,1,0,14288.93,0
3447,15764654,649,37,9,87374.88,2,1,1,247.36,0
3448,15612092,646,32,8,105397.8,1,1,0,78111.84,1
3449,15610903,560,31,5,125341.69,1,1,0,79547.39,0
3450,15705777,710,49,10,129164.88,1,1,1,193266.72,0
3451,15661936,513,40,3,141004.46,1,1,0,105028.46,0
3452,15700864,607,21,0,0,2,1,0,116106.52,0
3453,15722965,757,57,3,89079.41,1,1,1,53179.21,1
3454,15737521,619,40,9,103604.31,2,0,0,140947.05,0
3455,15814465,612,24,1,182705.05,1,1,1,171837.06,0
3456,15580988,842,29,8,0,2,1,1,123437.05,0
3457,15789974,713,33,6,94598.48,1,0,0,197519.66,1
3458,15713370,657,36,8,188241.05,2,0,0,183058.51,1
3459,15748673,770,37,9,0,2,0,0,22710.72,0
3460,15754919,773,40,10,0,2,0,1,69303.15,0
3461,15641662,470,39,5,117469.91,2,0,0,63705.9,0
3462,15813422,781,35,4,80790.74,1,1,0,116429.51,0
3463,15713596,428,62,1,107735.93,1,0,1,58381.77,0
3464,15791216,600,43,8,133379.41,1,1,0,177378.66,1
3465,15689031,697,37,7,168066.87,1,1,0,35450.53,0
3466,15763704,692,43,2,69014.49,2,0,0,164621.43,0
3467,15631339,791,28,4,0,1,1,0,174435.48,0
3468,15771509,538,42,1,98548.62,2,0,1,94047.75,0
3469,15769586,820,49,1,0,2,1,1,119087.25,0
3470,15656096,679,26,3,76554.06,1,1,1,184800.27,0
3471,15585280,649,36,2,0,2,0,1,75035.48,0
3472,15743582,632,27,3,107375.82,1,1,1,62703.38,0
3473,15761692,594,40,9,122417.17,2,0,1,190882.69,0
3474,15627840,682,42,0,0,1,0,1,91981.85,1
3475,15778861,720,33,6,97188.62,1,0,0,91881.29,0
3476,15770554,769,31,4,61297.05,2,1,1,7118.02,0
3477,15806956,746,30,1,112666.67,1,0,0,11710.4,1
3478,15701908,623,40,7,0,1,1,1,25904.12,0
3479,15736990,537,28,3,157842.07,1,1,0,86911.49,0
3480,15743714,468,46,7,91443.75,1,1,0,10958.18,0
3481,15807993,588,30,0,110148.49,1,1,0,5790.9,1
3482,15644686,729,34,9,53299.96,2,1,1,42855.97,0
3483,15677377,543,37,3,0,2,1,1,78915.68,0
3484,15626412,499,39,6,0,2,1,1,81409,0
3485,15643679,784,28,2,70233.74,2,1,1,179252.73,0
3486,15728456,604,33,3,0,1,1,0,42171.13,1
3487,15630661,614,25,10,75212.28,1,1,0,58965.04,0
3488,15734044,671,31,7,41299.03,1,0,1,102681.32,0
3489,15705001,587,35,3,83286.56,1,1,0,125553.52,0
3490,15809817,593,43,10,0,2,0,0,53478.02,0
3491,15809137,453,29,6,0,1,0,0,198376.02,1
3492,15751593,570,35,6,85668.59,1,1,0,105525.36,0
3493,15626491,655,45,7,57327.04,1,0,1,47349,0
3494,15765461,632,47,3,0,2,1,0,178822.32,0
3495,15568120,681,37,7,69609.85,1,1,1,72127.83,0
3496,15787161,591,46,4,129269.27,1,1,0,163504.33,0
3497,15812324,779,27,1,0,2,1,1,190623.02,0
3498,15588944,456,63,1,165350.61,2,0,0,140758.07,1
3499,15694253,686,41,7,152105.57,2,0,1,132374.41,0
3500,15759566,617,74,10,0,2,1,1,53949.98,0
3501,15675675,850,32,5,106290.64,1,1,0,121982.73,0
3502,15802060,646,30,10,100548.67,2,0,0,136983.77,0
3503,15660505,735,46,2,106344.95,1,1,0,114371.33,1
3504,15782630,543,35,5,137482.19,1,0,0,62389.35,0
3505,15700710,490,37,3,116465.53,1,0,1,24435.77,0
3506,15742834,640,45,1,0,1,1,1,10908.33,0
3507,15806511,445,45,10,0,2,0,1,90977.48,0
3508,15608166,761,36,9,127637.92,1,1,1,81062.93,0
3509,15614230,426,34,3,0,2,1,1,61230.83,0
3510,15729958,777,37,1,0,1,1,1,126837.72,0
3511,15800814,534,35,2,81951.74,2,1,0,115668.53,0
3512,15674727,777,42,5,147531.82,1,1,1,38819.45,0
3513,15657779,806,18,3,0,2,1,1,86994.54,0
3514,15801395,790,33,10,135120.72,1,0,0,195204.99,0
3515,15757911,643,32,2,0,1,0,0,131301.74,0
3516,15665340,584,37,8,0,2,0,1,100835.19,0
3517,15787151,638,34,7,0,2,1,1,198969.78,0
3518,15757821,771,18,1,0,2,0,0,41542.95,0
3519,15600688,600,39,5,0,2,0,0,118272.07,0
3520,15594878,661,41,5,28082.95,1,1,0,69586.27,1
3521,15569248,554,43,10,0,2,1,0,149629.13,1
3522,15812706,627,49,4,111087.5,1,0,1,146680.25,0
3523,15645045,659,38,9,0,2,1,1,132809.18,0
3524,15766746,835,35,6,127120.07,1,1,0,28707.69,0
3525,15700383,763,35,7,115651.6,2,1,1,104706.29,0
3526,15632551,625,31,4,77743.01,2,1,0,75335.68,0
3527,15795129,799,30,9,0,2,1,0,136827.96,0
3528,15650545,849,69,7,71996.09,1,1,1,139065.94,0
3529,15612769,692,28,5,61581.97,1,1,1,70179.91,0
3530,15710853,623,24,5,0,2,1,0,116160.04,0
3531,15623712,453,42,5,0,3,1,0,83008.49,1
3532,15653251,408,84,8,87873.39,1,0,0,188484.52,1
3533,15755077,778,37,0,105617.73,2,1,1,133699.82,1
3534,15808557,695,42,5,0,1,0,1,72172.13,1
3535,15614687,677,44,4,148770.61,2,1,1,191057.76,0
3536,15626882,662,37,5,94901.09,1,1,1,48233.75,0
3537,15748034,534,29,7,174851.9,1,1,1,79178.31,0
3538,15632324,602,59,7,0,2,1,1,162347.05,0
3539,15761023,554,43,2,120847.11,1,1,0,7611.61,1
3540,15761453,667,42,6,0,1,1,0,88890.05,0
3541,15646726,672,43,5,0,1,0,0,63833.09,0
3542,15637169,838,67,4,103267.8,1,1,1,78310.04,0
3543,15636024,692,34,4,109699.08,1,1,1,37898.91,0
3544,15801218,675,49,8,135133.39,1,0,1,179521.24,1
3545,15642655,731,33,1,0,1,1,0,130726.96,0
3546,15690130,468,32,8,137649.47,1,0,0,198714.29,0
3547,15653753,542,43,6,113567.94,1,1,0,89543.25,0
3548,15641359,662,35,6,0,2,0,0,2423.9,1
3549,15776827,770,37,5,141547.26,2,0,1,180326.83,0
3550,15647725,675,61,5,62055.17,3,1,0,166305.16,1
3551,15648455,647,51,4,131156.76,1,1,0,29883.63,0
3552,15580629,604,31,6,134837.58,1,1,0,192029.19,0
3553,15730161,833,39,3,0,2,1,0,1710.89,0
3554,15626612,741,40,4,104784.23,1,1,0,135163.76,1
3555,15662865,658,36,1,0,2,0,1,84927.42,0
3556,15629094,528,36,1,156948.41,1,1,1,149912.28,1
3557,15651823,590,60,6,147751.75,1,1,0,88206.04,1
3558,15594827,675,34,1,124619.33,2,0,1,163667.56,0
3559,15786392,765,41,4,124182.21,1,0,0,100153.43,0
3560,15727353,650,64,7,142028.36,1,1,0,32275.09,1
3561,15733777,817,44,8,0,1,0,0,65501.91,1
3562,15614302,699,31,10,125837.86,2,1,0,189392.66,0
3563,15723263,495,34,9,117160.32,1,1,1,116069.24,1
3564,15687270,491,61,8,0,2,0,1,139861.53,0
3565,15803121,847,51,5,97565.74,1,0,0,144184.06,1
3566,15598700,676,30,5,0,2,0,1,157888.5,0
3567,15741875,746,25,3,104833.79,1,0,0,71911.3,0
3568,15631709,470,31,2,101675.22,2,1,0,45033.75,0
3569,15672970,714,20,3,0,2,0,1,150465.93,0
3570,15761670,695,50,8,0,1,1,0,126381.6,1
3571,15706005,674,46,2,174701.05,1,1,0,90189.72,1
3572,15790336,664,36,6,71142.77,2,1,0,122433.09,0
3573,15754267,697,31,3,108805.42,2,0,1,123825.83,0
3574,15791988,670,68,4,0,2,1,1,11426.7,0
3575,15683375,541,32,4,0,1,1,1,114951.42,0
3576,15625151,640,66,9,116037.76,1,0,1,184636.05,0
3577,15635285,647,28,8,0,2,1,1,91055.27,0
3578,15574296,757,23,2,80673.96,2,1,0,93991.65,0
3579,15711618,704,39,1,124640.51,1,1,0,116511.12,1
3580,15670943,778,31,9,182275.23,2,1,0,190631.23,0
3581,15634359,639,41,5,98635.77,1,1,0,199970.74,0
3582,15586629,637,33,5,0,2,1,0,139947.17,0
3583,15588461,686,35,4,0,1,1,0,8816.37,0
3584,15773221,577,43,8,79757.21,1,1,0,135650.72,1
3585,15664227,506,28,8,53053.76,1,0,1,24577.34,0
3586,15741745,757,28,7,120911.75,2,1,1,131249.46,0
3587,15652626,826,55,4,115285.85,1,1,0,140126.17,0
3588,15599410,721,41,2,0,2,1,0,168219.75,0
3589,15571958,489,40,3,221532.8,1,1,0,171867.08,0
3590,15785406,446,51,4,105056.13,1,0,0,70613.52,0
3591,15687884,677,37,3,88363.03,1,0,1,117946.3,0
3592,15621685,769,29,2,123757.52,2,1,0,84872.66,0
3593,15628886,677,56,5,123959.97,1,1,1,60590.72,1
3594,15699325,555,62,10,114822.64,1,0,1,8444.5,0
3595,15578369,652,37,9,145219.3,1,1,0,159132.83,0
3596,15654156,722,32,5,106807.64,1,1,1,76998.69,0
3597,15707199,643,36,0,148159.71,1,0,0,55835.66,0
3598,15671630,796,40,1,99745.95,1,1,0,177524.19,0
3599,15632079,720,37,8,156282.79,1,1,0,45985.52,0
3600,15767921,613,41,7,0,2,1,0,60297.72,0
3601,15573599,506,57,6,0,2,0,1,194421.12,1
3602,15747208,608,50,6,0,1,1,0,93568.77,1
3603,15582762,667,77,2,0,1,1,1,34702.92,0
3604,15772528,750,47,7,121376.15,2,1,0,54473.6,1
3605,15755798,610,33,4,111582.11,1,0,0,113943.17,0
3606,15788683,588,34,10,129417.82,1,1,0,153727.32,0
3607,15616922,479,26,1,0,2,1,1,19116.97,0
3608,15771855,682,37,5,0,2,0,1,112554.68,0
3609,15601873,677,36,7,0,1,1,0,47318.75,0
3610,15657868,850,40,6,94607.08,1,1,0,36690.49,0
3611,15711716,580,56,1,131368.3,1,1,0,106918.67,1
3612,15734246,746,21,8,166883.07,2,0,1,194563.65,0
3613,15792151,635,37,3,0,2,1,0,91086.73,0
3614,15770159,664,25,6,172812.72,2,1,1,108008.65,0
3615,15747649,558,36,0,126606.63,2,1,1,172363.52,0
3616,15639357,415,46,9,134950.19,3,0,0,178587.36,1
3617,15738907,798,60,6,96956.1,1,1,0,31907.44,1
3618,15663446,792,29,4,107601.79,1,1,0,18922.18,1
3619,15750867,489,46,8,92060.06,1,1,0,147222.95,1
3620,15715939,730,33,0,0,2,1,0,1474.79,0
3621,15763806,773,41,4,0,2,1,1,24924.92,0
3622,15637993,711,36,9,137688.71,1,1,1,46884.1,0
3623,15720338,592,55,8,85845.43,2,1,1,128918.42,0
3624,15627162,695,27,6,125552.96,1,1,0,105291.26,0
3625,15596710,640,33,1,167298.42,1,0,1,145381.65,0
3626,15781678,470,31,4,55732.92,2,1,1,103792.53,0
3627,15634968,789,37,6,110689.07,1,1,1,71121.04,1
3628,15609475,604,39,7,98544.11,1,1,1,52327.57,0
3629,15573319,493,35,8,178317.6,1,0,0,197428.64,0
3630,15738291,671,48,8,115713.84,2,0,0,83210.84,0
3631,15782456,656,46,9,143267.14,2,0,0,193099.43,0
3632,15794841,739,19,5,89750.21,1,1,0,193008.52,0
3633,15684696,560,26,3,116576.45,1,1,0,157567.37,0
3634,15629846,827,47,8,143001.5,2,1,0,108977.5,0
3635,15674442,681,23,7,157761.56,1,0,0,147759.84,0
3636,15571689,740,37,5,0,2,1,1,27528.4,0
3637,15730469,663,31,4,103430.11,2,0,1,36479.27,0
3638,15809320,845,52,0,0,1,1,0,31726.76,1
3639,15684367,555,27,5,0,2,0,0,96398.51,0
3640,15793049,680,48,8,115115.38,1,1,0,139558.6,1
3641,15603665,638,39,0,122501.28,2,1,1,95007.8,0
3642,15613623,640,62,3,0,1,1,1,101663.47,0
3643,15569572,778,42,6,0,2,1,1,106197.44,0
3644,15698791,679,45,3,146758.24,1,1,0,48466.89,0
3645,15626233,593,32,3,0,2,1,1,151978.36,0
3646,15607263,788,55,3,0,1,0,1,13288.46,1
3647,15610900,770,70,9,110738.89,1,1,0,22666.77,1
3648,15624775,729,67,2,94203.8,1,0,1,102391.06,0
3649,15691703,545,47,8,105792.49,1,0,1,67830.2,1
3650,15745355,597,41,4,153198.23,1,1,1,92090.36,0
3651,15724955,537,38,3,0,2,0,0,141023.01,0
3652,15628999,732,79,10,61811.23,1,1,1,104222.8,0
3653,15654341,542,34,8,101116.06,1,1,0,196395.05,0
3654,15744240,688,46,0,74458.25,1,0,1,6866.31,0
3655,15632365,542,33,8,142871.27,2,0,0,77737.86,0
3656,15729689,754,35,6,98585.94,2,0,1,106116.84,0
3657,15759284,750,37,6,0,1,1,1,117948,1
3658,15602124,731,30,7,0,2,1,1,184581.68,0
3659,15661903,699,43,3,80764.03,1,1,0,199378.58,1
3660,15664668,534,42,9,144801.97,1,0,1,12483.39,1
3661,15736431,494,27,2,0,2,1,0,22404.64,0
3662,15748639,497,35,7,110053.62,2,1,1,92887.06,0
3663,15628123,632,28,5,118890.81,1,0,1,145157.97,0
3664,15602731,724,31,5,0,1,1,0,134889.95,1
3665,15794137,751,37,0,151218.98,1,1,1,109309.29,0
3666,15748696,733,42,9,150507.21,1,0,1,169964.12,0
3667,15725068,701,21,9,0,2,1,1,26327.42,0
3668,15807340,525,33,4,131023.76,2,0,0,55072.93,0
3669,15586133,666,44,2,122314.5,1,0,0,68574.88,1
3670,15576185,653,29,2,0,2,1,1,41671.81,0
3671,15660809,850,28,4,0,2,1,1,12409.01,0
3672,15616666,646,52,6,111739.4,2,0,1,68367.18,0
3673,15706904,750,43,6,113882.31,1,1,1,74564.41,0
3674,15606915,764,24,7,98148.61,1,1,0,26843.76,0
3675,15749693,658,32,9,0,2,1,0,156774.75,0
3676,15791743,727,32,1,59271.82,1,1,1,46019.43,0
3677,15796480,687,31,2,0,2,0,1,145411.39,0
3678,15790442,631,33,2,0,2,1,1,158268.84,0
3679,15609458,797,30,10,69413.44,1,1,1,74637.57,0
3680,15593897,650,25,7,160599.06,2,1,1,28391.52,0
3681,15604576,850,22,3,0,1,1,1,144385.54,0
3682,15666270,676,40,2,147803.48,1,1,0,95181.06,1
3683,15572626,620,44,8,0,2,1,1,15627.51,0
3684,15727197,576,52,9,170228.59,2,0,0,148477.57,1
3685,15714006,482,35,2,133111.73,1,0,1,79957.95,0
3686,15642137,695,39,5,0,2,0,0,102763.69,0
3687,15665327,706,18,2,176139.5,2,1,0,129654.22,0
3688,15626806,668,32,2,0,2,1,1,40652.33,0
3689,15662578,679,35,1,110245.13,1,1,1,178291.09,0
3690,15790829,703,45,5,0,2,1,0,131906.44,0
3691,15654959,670,67,6,158719.57,1,1,1,118607.4,0
3692,15760244,590,76,5,160979.68,1,0,1,13848.58,0
3693,15715394,613,35,4,123557.65,2,0,1,170903.4,0
3694,15722246,742,60,4,0,1,1,1,13161.66,1
3695,15609704,608,33,4,0,1,1,0,79304.38,1
3696,15757628,571,40,10,112896.86,1,1,1,121402.53,0
3697,15633586,595,39,7,120962.13,1,0,0,23305.01,0
3698,15565796,745,48,10,96048.55,1,1,0,74510.65,0
3699,15717935,589,21,3,0,2,0,1,55601.44,0
3700,15577700,749,37,10,185063.7,2,1,1,134526.87,0
3701,15747345,678,22,6,118064.93,2,1,1,195424.01,0
3702,15678317,603,46,2,0,2,1,1,59563.49,0
3703,15698335,504,73,8,0,1,1,1,34595.58,0
3704,15768451,739,40,5,149131.03,3,1,1,60036.99,1
3705,15753213,604,34,7,0,2,1,0,193021.49,0
3706,15769645,612,35,3,0,1,1,1,48108.72,0
3707,15657565,629,44,6,125512.98,2,0,0,79082.76,0
3708,15620323,652,42,3,83492.07,2,1,0,37914.12,0
3709,15679983,565,34,7,0,1,0,0,74593.84,0
